"Seconds","AirT","gHa","Rabs","DLTemp","LTemp","Lwatts"
55,31.3,0.045543,1182.8,0,NA,NA
56,31.3,0.049729,1182.8,0,NA,NA
57,31.3,0.055334,1183.6,0,NA,NA
58,31.3,0.0488,1183.5,0,NA,NA
59,31.3,0.044141,1183.2,0,NA,NA
60,31.3,0.040604,1183.3,0,NA,NA
61,31.3,0.043275,1182.3,43.233,33.522,501.48
62,31.3,0.046555,1183.2,0,NA,NA
63,31.3,0.050714,1182.2,0,NA,NA
64,31.3,0.047087,1182.3,0,NA,NA
65,31.3,0.044141,1182.3,0,NA,NA
66,31.3,0.041687,1182.4,0,NA,NA
67,31.3,0.043171,1182.4,0,NA,NA
68,31.3,0.044825,1182.5,0,NA,NA
69,31.3,0.046686,1183,0,NA,NA
70,31.3,0.048354,1182.8,0,NA,NA
71,31.3,0.050214,1182.6,0,NA,NA
72,31.3,0.052308,1182.8,0,NA,NA
73,31.3,0.045061,1183.1,0,NA,NA
74,31.3,0.040177,1183.2,0,NA,NA
75,31.3,0.0366,1183.3,0,NA,NA
76,31.3,0.035277,1182.6,44.022,34.566,508.35
77,31.3,0.034088,1182.7,0,NA,NA
78,31.3,0.033012,1182.8,0,NA,NA
79,31.3,0.037185,1183.3,0,NA,NA
80,31.3,0.043487,1183.5,0,NA,NA
81,31.3,0.054686,1183.1,0,NA,NA
82,31.3,0.053457,1183,0,NA,NA
83,31.3,0.052308,1183,0,NA,NA
84,31.3,0.051229,1183,0,NA,NA
85,31.3,0.054686,1183.7,0,NA,NA
86,31.3,0.058954,1183.7,0,NA,NA
87,31.3,0.064407,1182.8,0,NA,NA
88,31.3,0.063393,1182.7,0,NA,NA
89,31.3,0.062425,1183,0,NA,NA
90,31.3,0.0615,1182.8,0,NA,NA
91,31.3,0.068591,1182.4,45.162,35.391,513.82
92,31.3,0.078882,1182,0,NA,NA
93,31.3,0.09584,1182,0,NA,NA
94,31.3,0.088731,1182.1,0,NA,NA
95,31.3,0.083,1182.3,0,NA,NA
96,31.3,0.078253,1182.3,0,NA,NA
97,31.3,0.085317,1182.4,0,NA,NA
98,31.3,0.09472,1182.4,0,NA,NA
99,31.3,0.10812,1182.6,0,NA,NA
100,31.3,0.07704,1182.7,0,NA,NA
101,31.3,0.063065,1182.6,0,NA,NA
102,31.3,0.054686,1182.7,0,NA,NA
103,31.3,0.051229,1182.6,0,NA,NA
104,31.3,0.048354,1182.6,0,NA,NA
105,31.3,0.045914,1182.5,0,NA,NA
106,31.3,0.050214,1183.1,46.889,37.029,524.82
107,31.3,0.056004,1183,0,NA,NA
108,31.3,0.064407,1183.1,0,NA,NA
109,31.3,0.070783,1183.1,0,NA,NA
110,31.3,0.079526,1183.1,0,NA,NA
111,31.3,0.092591,1183.1,0,NA,NA
112,31.3,0.088731,1183.9,0,NA,NA
113,31.3,0.085317,1184,0,NA,NA
114,31.3,0.082269,1184,0,NA,NA
115,31.3,0.074238,1183.2,0,NA,NA
116,31.3,0.068176,1184,0,NA,NA
117,31.3,0.063393,1184.2,0,NA,NA
118,31.3,0.056938,1184.4,0,NA,NA
119,31.3,0.052123,1184.6,0,NA,NA
120,31.3,0.048354,1184.7,0,NA,NA
121,31.3,0.052873,1184.8,48.016,37.772,529.86
122,31.3,0.058954,1184.8,0,NA,NA
123,31.3,0.067769,1184.8,0,NA,NA
124,31.3,0.065111,1185.1,0,NA,NA
125,31.3,0.062742,1185.1,0,NA,NA
126,31.3,0.060615,1185.1,0,NA,NA
127,31.3,0.061803,1185.2,0,NA,NA
128,31.3,0.063065,1185.2,0,NA,NA
129,31.3,0.064407,1185.2,0,NA,NA
130,31.3,0.06737,1186.1,0,NA,NA
131,31.3,0.070783,1186.1,0,NA,NA
132,31.3,0.074774,1186,0,NA,NA
133,31.333,0.083,1185.8,0,NA,NA
134,31.367,0.09472,1185.7,0,NA,NA
135,31.4,0.1134,1184.9,0,NA,NA
136,31.4,0.083,1185.1,48.727,38.613,535.62
