"Seconds","AirT","gHa","Rabs","DLTemp","LTemp","Lwatts"
51,28,0.055554,1149.4,0,NA,NA
52,28,0.04736,1149.7,0,NA,NA
53,28,0.041971,1149.8,0,NA,NA
54,28,0.045543,1149.1,0,NA,NA
55,28,0.050214,1149.4,0,NA,NA
56,28,0.0567,1149.5,0,NA,NA
57,28,0.061803,1148.9,0,NA,NA
58,28,0.068591,1148.2,0,NA,NA
59,28,0.078253,1147.4,0,NA,NA
60,28,0.073199,1147.6,0,NA,NA
61,28,0.069013,1147.6,44.104,32.71,496.19
62,28,0.065472,1146.8,0,NA,NA
63,28,0.062742,1147,0,NA,NA
64,28,0.060328,1146.9,0,NA,NA
65,28,0.058173,1146.8,0,NA,NA
66,28,0.060046,1146.1,0,NA,NA
67,28,0.062112,1146.1,0,NA,NA
68,28,0.064407,1145.2,0,NA,NA
69,28,0.062112,1145.2,0,NA,NA
70,28,0.060046,1145.3,0,NA,NA
71,28,0.058173,1145.2,0,NA,NA
72,28,0.057178,1145.2,0,NA,NA
73,28,0.056233,1144.5,0,NA,NA
74,28,0.055334,1144.6,0,NA,NA
75,28,0.059492,1143.8,0,NA,NA
76,28,0.064756,1143.7,44.352,32.815,496.88
77,28,0.07172,1142.9,0,NA,NA
78,28,0.078253,1142.9,0,NA,NA
79,28,0.086974,1142.8,0,NA,NA
80,28,0.099458,1142.8,0,NA,NA
81,28,0.099458,1142.8,0,NA,NA
82,28,0.099458,1143,0,NA,NA
83,28,0.099458,1143.1,0,NA,NA
84,28,0.081557,1143.1,0,NA,NA
85,28,0.070783,1143.1,0,NA,NA
86,28,0.063393,1142.6,0,NA,NA
87,28,0.057669,1142.7,0,NA,NA
88,28,0.05326,1142.6,0,NA,NA
89,28,0.049729,1143.4,0,NA,NA
90,28,0.057422,1143.6,0,NA,NA
91,28,0.070328,1143.7,45.044,33.763,503.06
92,28,0.099458,1143.7,0,NA,NA
93,28,0.10812,1143.9,0,NA,NA
94,28,0.11953,1143.8,0,NA,NA
95,28,0.13554,1144.6,0,NA,NA
96,28,0.12951,1144.2,0,NA,NA
97,28,0.12422,1144.1,0,NA,NA
98,28,0.11953,1144,0,NA,NA
99,28,0.066977,1144.2,0,NA,NA
100,28,0.051581,1144.9,0,NA,NA
101,28,0.043487,1144.7,0,NA,NA
102,28,0.046424,1145.3,0,NA,NA
103,28,0.050051,1145.7,0,NA,NA
104,28,0.054686,1145.5,0,NA,NA
105,28,0.051581,1145.2,0,NA,NA
106,28,0.048951,1144.9,46.286,34.348,506.91
107,28,0.046686,1145.5,0,NA,NA
108,28,0.04865,1146.2,0,NA,NA
109,28,0.050884,1146,0,NA,NA
110,28,0.053457,1146.7,0,NA,NA
111,28,0.052494,1146.8,0,NA,NA
112,28,0.051581,1147.3,0,NA,NA
113,28,0.050714,1147.5,0,NA,NA
114,28,0.050884,1147.6,0,NA,NA
115,28,0.051056,1147,0,NA,NA
116,28,0.051229,1147.3,0,NA,NA
117,28,0.046424,1147.7,0,NA,NA
118,28,0.042759,1147.6,0,NA,NA
119,28,0.039845,1149,0,NA,NA
120,28,0.048064,1149.2,0,NA,NA
121,28,0.065111,1149.6,45.364,33.611,502.06
122,28,0.16037,1149.8,0,NA,NA
123,28,0.089651,1150.6,0,NA,NA
124,28,0.069013,1150.5,0,NA,NA
125,28,0.058173,1150.7,0,NA,NA
126,28,0.049571,1150.6,0,NA,NA
127,28,0.04392,1150.8,0,NA,NA
128,28,0.039845,1150.5,0,NA,NA
129,28,0.038083,1149.5,0,NA,NA
130,28,0.036536,1149.2,0,NA,NA
131,28,0.035164,1149.2,0,NA,NA
132,28,0.039441,1149.3,0,NA,NA
133,28,0.045789,1149.3,0,NA,NA
134,28,0.0567,1149.5,0,NA,NA
135,28,0.058954,1149.4,0,NA,NA
136,28,0.0615,1149.1,43.684,32.91,497.49
137,28,0.064407,1149.1,0,NA,NA
138,28,0.061201,1148.9,0,NA,NA
139,28,0.05843,1149.1,0,NA,NA
140,28,0.056004,1148.8,0,NA,NA
141,28,0.054686,1148.4,0,NA,NA
142,28,0.053457,1147.9,0,NA,NA
143,28,0.052308,1147.6,0,NA,NA
144,28,0.049258,1146.6,0,NA,NA
145,28,0.046686,1146.6,0,NA,NA
146,28,0.044479,1146.7,0,NA,NA
147,28,0.047223,1145.3,0,NA,NA
148,28,0.050546,1145.4,0,NA,NA
149,28,0.054686,1145.4,0,NA,NA
150,28,0.0549,1145,0,NA,NA
151,28,0.055115,1144.8,42.334,33.295,500
152,28,0.055334,1144.8,0,NA,NA
153,28,0.058173,1144,0,NA,NA
154,28,0.0615,1143.9,0,NA,NA
155,28,0.065472,1144.7,0,NA,NA
156,28,0.0488,1143.8,0,NA,NA
157,28,0.040604,1143.5,0,NA,NA
158,28,0.035507,1143.4,0,NA,NA
159,28,0.033153,1143.5,0,NA,NA
160,28,0.031212,1143.9,0,NA,NA
161,28,0.029577,1144.5,0,NA,NA
162,28,0.033106,1143.8,0,NA,NA
163,28,0.0383,1143.1,0,NA,NA
164,28,0.047087,1143.1,0,NA,NA
165,28,0.042964,1143.3,0,NA,NA
166,28,0.039763,1143,0,NA,NA
167,28,0.037185,1143.9,0,NA,NA
168,28,0.040955,1143.8,0,NA,NA
169,28,0.046167,1143.6,0,NA,NA
170,28,0.054061,1142.5,0,NA,NA
171,28,0.052682,1141.9,0,NA,NA
172,28,0.051404,1141.8,0,NA,NA
173,28,0.050214,1140.8,0,NA,NA
174,28,0.049258,1139.9,0,NA,NA
175,28,0.048354,1139.6,0,NA,NA
176,28,0.047498,1139.6,0,NA,NA
177,28,0.045543,1138.7,0,NA,NA
178,28,0.04381,1138.8,0,NA,NA
179,28,0.042262,1138.1,0,NA,NA
180,28,0.042164,1138.5,0,NA,NA
181,28,0.042067,1137.9,40.711,34.725,509.4
182,28,0.041971,1137.4,0,NA,NA
183,28,0.037387,1137.7,0,NA,NA
184,28,0.034037,1137,0,NA,NA
185,28,0.031452,1137.1,0,NA,NA
186,28,0.032511,1137.4,0,NA,NA
187,28,0.033685,1137.4,0,NA,NA
188,28,0.034996,1138,0,NA,NA
189,28,0.034348,1138.1,0,NA,NA
190,28,0.033734,1137.9,0,NA,NA
191,28,0.033153,1137.2,0,NA,NA
192,28,0.036792,1136.9,0,NA,NA
193,28,0.041971,1137,0,NA,NA
194,28,0.050214,1136.9,0,NA,NA
195,28,0.044594,1137,0,NA,NA
196,28,0.040517,1137.1,40.31,34.753,509.58
