"Seconds","AirT","gHa","Rabs","DLTemp","LTemp","Lwatts"
99,33.1,0.044253,1162.9,0,NA,NA
100,33.1,0.043381,1162.9,0,NA,NA
101,33.1,0.042558,1163.7,0,NA,NA
102,33.1,0.043067,1163.8,0,NA,NA
103,33.1,0.043594,1164.5,0,NA,NA
104,33.1,0.044141,1164.6,0,NA,NA
105,33.1,0.041045,1164.6,0,NA,NA
106,33.1,0.03852,1164.8,50.082,36.926,524.12
107,33.1,0.036411,1164.9,0,NA,NA
108,33.1,0.037941,1164.8,0,NA,NA
109,33.1,0.039682,1164.1,0,NA,NA
110,33.1,0.041687,1164.1,0,NA,NA
111,33.1,0.044366,1163.5,0,NA,NA
112,33.1,0.047638,1162.9,0,NA,NA
113,33.1,0.05176,1162,0,NA,NA
114,33.1,0.053457,1161.5,0,NA,NA
115,33.1,0.055334,1160.8,0,NA,NA
116,33.1,0.057422,1160.2,0,NA,NA
117,33.1,0.055554,1159.4,0,NA,NA
118,33.1,0.053858,1157.8,0,NA,NA
119,33.1,0.052308,1157.1,0,NA,NA
120,33.1,0.054476,1156.3,0,NA,NA
121,33.1,0.056938,1155.7,50.177,37.794,530.02
122,33.1,0.059767,1155.7,0,NA,NA
123,33.1,0.062425,1155.1,0,NA,NA
124,33.1,0.065472,1153.4,0,NA,NA
125,33.1,0.069013,1152.6,0,NA,NA
126,33.1,0.066211,1152,0,NA,NA
127,33.1,0.063725,1151.2,0,NA,NA
128,33.1,0.0615,1149.6,0,NA,NA
129,33.1,0.063065,1149.5,0,NA,NA
130,33.1,0.064756,1148.8,0,NA,NA
131,33.1,0.066591,1148,0,NA,NA
132,33.1,0.060046,1148.1,0,NA,NA
133,33.1,0.055115,1147.2,0,NA,NA
134,33.1,0.051229,1147.2,0,NA,NA
135,33.1,0.050051,1146.5,0,NA,NA
136,33.1,0.048951,1146.5,50.793,39.243,539.96
137,33.1,0.04792,1146,0,NA,NA
138,33.1,0.053066,1146,0,NA,NA
139,33.1,0.060328,1145.2,0,NA,NA
140,33.1,0.07172,1145.2,0,NA,NA
141,33.1,0.064407,1145.4,0,NA,NA
142,33.1,0.058954,1145.9,0,NA,NA
143,33.1,0.054686,1145.2,0,NA,NA
144,33.1,0.053066,1145.2,0,NA,NA
145,33.1,0.051581,1144.4,0,NA,NA
146,33.1,0.050214,1144.3,0,NA,NA
147,33.1,0.051229,1143.6,0,NA,NA
148,33.1,0.052308,1143.8,0,NA,NA
149,33.1,0.053457,1144.1,0,NA,NA
150,33.1,0.049729,1143.9,0,NA,NA
151,33.1,0.046686,1143.7,48.816,39.375,540.88
