"Seconds","AirT","gHa","Rabs","DLTemp","LTemp","Lwatts"
58,32.6,0.051056,1185.8,0,NA,NA
59,32.6,0.066591,1185.8,0,NA,NA
60,32.6,0.059767,1185.7,0,NA,NA
61,32.6,0.054686,1185.5,48.624,33.412,500.76
62,32.6,0.050714,1185.6,0,NA,NA
63,32.6,0.056004,1185.3,0,NA,NA
64,32.6,0.063393,1185.5,0,NA,NA
65,32.6,0.074774,1185.6,0,NA,NA
66,32.6,0.051056,1185.8,0,NA,NA
67,32.6,0.041225,1186,0,NA,NA
68,32.6,0.035507,1185.9,0,NA,NA
69,32.6,0.039682,1185.6,0,NA,NA
70,32.6,0.045789,1185.1,0,NA,NA
71,32.6,0.056004,1185,0,NA,NA
72,32.6,0.055334,1184.9,0,NA,NA
73,32.6,0.054686,1185,0,NA,NA
74,32.6,0.054061,1185.1,0,NA,NA
75,32.6,0.04792,1185.2,0,NA,NA
76,32.6,0.043487,1185.1,49.07,33.765,503.07
77,32.6,0.040093,1185.1,0,NA,NA
78,32.6,0.04736,1185.3,0,NA,NA
79,32.6,0.060906,1185.3,0,NA,NA
80,32.6,0.10352,1185.6,0,NA,NA
81,32.6,0.097002,1185.6,0,NA,NA
82,32.6,0.091579,1186.4,0,NA,NA
83,32.6,0.086974,1186.4,0,NA,NA
84,32.6,0.091579,1185.6,0,NA,NA
85,32.6,0.097002,1185.5,0,NA,NA
86,32.6,0.10352,1185.6,0,NA,NA
87,32.6,0.065472,1185.6,0,NA,NA
88,32.6,0.05176,1186.5,0,NA,NA
89,32.6,0.044141,1186.6,0,NA,NA
90,32.633,0.046818,1186.7,0,NA,NA
91,32.667,0.050051,1186.7,50.537,34.429,507.44
92,32.7,0.054061,1186.8,0,NA,NA
93,32.7,0.061803,1186.9,0,NA,NA
94,32.7,0.074238,1186.8,0,NA,NA
95,32.7,0.099458,1186.9,0,NA,NA
96,32.7,0.10812,1186.6,0,NA,NA
97,32.7,0.11953,1186.8,0,NA,NA
98,32.7,0.13554,1186.5,0,NA,NA
99,32.7,0.088731,1186.7,0,NA,NA
100,32.7,0.070783,1186.6,0,NA,NA
101,32.7,0.060615,1186.6,0,NA,NA
102,32.7,0.057669,1186.7,0,NA,NA
103,32.7,0.055115,1186.7,0,NA,NA
104,32.7,0.052873,1187.4,0,NA,NA
105,32.7,0.050051,1187.5,0,NA,NA
106,32.7,0.047638,1187.6,49.695,34.151,505.61
107,32.7,0.045543,1187.5,0,NA,NA
108,32.7,0.05176,1187.6,0,NA,NA
109,32.7,0.0615,1187.5,0,NA,NA
110,32.7,0.080186,1187.4,0,NA,NA
111,32.7,0.090599,1187.3,0,NA,NA
112,32.7,0.10652,1187.2,0,NA,NA
113,32.7,0.13554,1187.3,0,NA,NA
114,32.7,0.098207,1187.3,0,NA,NA
115,32.7,0.080863,1187.5,0,NA,NA
116,32.7,0.070328,1187.3,0,NA,NA
117,32.7,0.056004,1187.4,0,NA,NA
118,32.7,0.04792,1188.3,0,NA,NA
119,32.7,0.042558,1188.2,0,NA,NA
120,32.7,0.050214,1188.3,0,NA,NA
121,32.7,0.064407,1188.3,49.482,34.349,506.91
122,32.7,0.10812,1188.2,0,NA,NA
123,32.7,0.1098,1187.9,0,NA,NA
124,32.7,0.11156,1187.9,0,NA,NA
125,32.7,0.1134,1187.8,0,NA,NA
126,32.7,0.076454,1187.7,0,NA,NA
127,32.7,0.0615,1187.7,0,NA,NA
128,32.7,0.052873,1187.1,0,NA,NA
129,32.733,0.043171,1188,0,NA,NA
130,32.767,0.037387,1188.3,0,NA,NA
131,32.8,0.03344,1188.3,0,NA,NA
132,32.8,0.033295,1187.4,0,NA,NA
133,32.8,0.033153,1188.4,0,NA,NA
134,32.8,0.033012,1188.4,0,NA,NA
135,32.8,0.038083,1188.2,0,NA,NA
136,32.8,0.046555,1188.9,50.623,35.589,515.14
137,32.8,0.065472,1188.9,0,NA,NA
138,32.8,0.064063,1188.8,0,NA,NA
139,32.8,0.062742,1188.6,0,NA,NA
140,32.8,0.0615,1188.5,0,NA,NA
141,32.8,0.065111,1188.4,0,NA,NA
142,32.8,0.069443,1188.3,0,NA,NA
143,32.8,0.074774,1187.3,0,NA,NA
144,32.8,0.081557,1187.3,0,NA,NA
145,32.8,0.090599,1187.2,0,NA,NA
146,32.8,0.10352,1187.2,0,NA,NA
147,32.8,0.063725,1187.3,0,NA,NA
148,32.8,0.050051,1187.4,0,NA,NA
149,32.8,0.042558,1187.5,0,NA,NA
150,32.8,0.04518,1187.7,0,NA,NA
151,32.8,0.048354,1188.5,50.058,35.848,516.87
152,32.8,0.052308,1188.7,0,NA,NA
153,32.8,0.049258,1188.9,0,NA,NA
154,32.8,0.046686,1188.9,0,NA,NA
155,32.8,0.044479,1189.7,0,NA,NA
156,32.8,0.044942,1189.7,0,NA,NA
157,32.8,0.045421,1190.5,0,NA,NA
158,32.8,0.045914,1190.6,0,NA,NA
159,32.8,0.05176,1190.6,0,NA,NA
160,32.8,0.060615,1191.4,0,NA,NA
161,32.8,0.076454,1191.3,0,NA,NA
162,32.8,0.082269,1191.4,0,NA,NA
163,32.8,0.089651,1191.3,0,NA,NA
164,32.8,0.099458,1191.3,0,NA,NA
165,32.8,0.09472,1191.3,0,NA,NA
166,32.8,0.090599,1192,50.387,36.258,519.62
167,32.8,0.086974,1192.4,0,NA,NA
168,32.8,0.10499,1192.5,0,NA,NA
169,32.8,0.14249,1193.2,0,NA,NA
170,32.8,0.3586,1193.5,0,NA,NA
171,32.8,0.11953,1193.6,0,NA,NA
172,32.8,0.086974,1194.2,0,NA,NA
173,32.8,0.07172,1194.2,0,NA,NA
174,32.833,0.069881,1194.3,0,NA,NA
175,32.867,0.068176,1194.2,0,NA,NA
176,32.9,0.066591,1195,0,NA,NA
177,32.9,0.076454,1195,0,NA,NA
178,32.9,0.092591,1196,0,NA,NA
179,32.9,0.12679,1196.1,0,NA,NA
180,32.9,0.11738,1196.3,0,NA,NA
181,32.9,0.1098,1197.2,51.024,37.852,530.41
