"Seconds","AirT","gHa","Rabs","DLTemp","LTemp","Lwatts"
78,33.4,0.1793,1178.3,0,NA,NA
79,33.4,0.1793,1178.2,0,NA,NA
80,33.4,0.1793,1178,0,NA,NA
81,33.4,0.1793,1177.2,0,NA,NA
82,33.4,0.12951,1177.1,0,NA,NA
83,33.4,0.10652,1177.1,0,NA,NA
84,33.4,0.092591,1177.1,0,NA,NA
85,33.4,0.10499,1177.1,0,NA,NA
86,33.4,0.12422,1177.3,0,NA,NA
87,33.4,0.16037,1176.7,0,NA,NA
88,33.4,0.10499,1176.8,0,NA,NA
89,33.4,0.083751,1177,0,NA,NA
90,33.4,0.07172,1176.2,0,NA,NA
91,33.4,0.069443,1176.3,50.88,34.986,511.13
92,33.4,0.06737,1175.5,0,NA,NA
93,33.4,0.065472,1175.1,0,NA,NA
94,33.4,0.065838,1175,0,NA,NA
95,33.4,0.066211,1174.3,0,NA,NA
96,33.4,0.066591,1173.6,0,NA,NA
97,33.4,0.074238,1173.6,0,NA,NA
98,33.4,0.085317,1173.7,0,NA,NA
99,33.4,0.10352,1173.7,0,NA,NA
100,33.4,0.064063,1173.6,0,NA,NA
101,33.4,0.050379,1172.9,0,NA,NA
102,33.4,0.042861,1172.9,0,NA,NA
103,33.433,0.04236,1172.3,0,NA,NA
104,33.467,0.041876,1171.5,0,NA,NA
105,33.5,0.041408,1171.4,0,NA,NA
106,33.5,0.039441,1171.5,50.377,34.797,509.88
107,33.5,0.03773,1170.8,0,NA,NA
108,33.5,0.036224,1170.7,0,NA,NA
109,33.5,0.0378,1171.4,0,NA,NA
110,33.5,0.039601,1171.2,0,NA,NA
111,33.5,0.041687,1171.2,0,NA,NA
112,33.5,0.044141,1171.1,0,NA,NA
113,33.5,0.047087,1171,0,NA,NA
114,33.5,0.050714,1170.9,0,NA,NA
115,33.5,0.050714,1170.1,0,NA,NA
116,33.5,0.050714,1170.1,0,NA,NA
117,33.5,0.050714,1169.3,0,NA,NA
118,33.5,0.038896,1169.2,0,NA,NA
119,33.5,0.032736,1169.2,0,NA,NA
120,33.5,0.028804,1168.4,0,NA,NA
121,33.5,0.033734,1168.4,49.697,35.388,513.8
122,33.5,0.042558,1167.7,0,NA,NA
123,33.5,0.066591,1167.9,0,NA,NA
124,33.5,0.054686,1167.1,0,NA,NA
125,33.5,0.047498,1167.1,0,NA,NA
126,33.5,0.042558,1166.9,0,NA,NA
127,33.5,0.050214,1166,0,NA,NA
128,33.5,0.064407,1165.9,0,NA,NA
129,33.5,0.10812,1165.9,0,NA,NA
130,33.5,0.069881,1166,0,NA,NA
131,33.5,0.055554,1166,0,NA,NA
132,33.5,0.047498,1165.3,0,NA,NA
133,33.5,0.047778,1165.2,0,NA,NA
134,33.5,0.048064,1164.5,0,NA,NA
135,33.5,0.048354,1164.4,0,NA,NA
136,33.5,0.051404,1164.4,48.303,34.952,510.91
137,33.5,0.055115,1163.7,0,NA,NA
138,33.5,0.059767,1163.9,0,NA,NA
139,33.5,0.061803,1163.3,0,NA,NA
140,33.5,0.064063,1162.7,0,NA,NA
141,33.5,0.066591,1162.7,0,NA,NA
142,33.5,0.069013,1162.8,0,NA,NA
143,33.5,0.07172,1162.9,0,NA,NA
144,33.5,0.074774,1163.6,0,NA,NA
145,33.5,0.069881,1163.5,0,NA,NA
146,33.5,0.065838,1163.5,0,NA,NA
147,33.5,0.062425,1163.6,0,NA,NA
148,33.5,0.06737,1164.4,0,NA,NA
149,33.5,0.073713,1164.3,0,NA,NA
150,33.5,0.082269,1164.3,0,NA,NA
151,33.5,0.089651,1164.4,47.736,35.418,514
152,33.5,0.099458,1164.5,0,NA,NA
153,33.5,0.1134,1164.6,0,NA,NA
154,33.5,0.092591,1164.7,0,NA,NA
155,33.5,0.080186,1164,0,NA,NA
156,33.5,0.07172,1164.1,0,NA,NA
157,33.533,0.051581,1164,0,NA,NA
158,33.567,0.04236,1164,0,NA,NA
159,33.6,0.036792,1163.9,0,NA,NA
160,33.6,0.042558,1164.5,0,NA,NA
161,33.6,0.052308,1164.4,0,NA,NA
162,33.6,0.074774,1164.4,0,NA,NA
163,33.6,0.082269,1164.4,0,NA,NA
164,33.6,0.092591,1164.3,0,NA,NA
165,33.6,0.10812,1164.1,0,NA,NA
166,33.6,0.069443,1164.6,47.458,35.304,513.24
167,33.6,0.055115,1164.5,0,NA,NA
168,33.6,0.047087,1164.5,0,NA,NA
169,33.6,0.052873,1164.6,0,NA,NA
170,33.6,0.0615,1164.6,0,NA,NA
171,33.6,0.076454,1164.6,0,NA,NA
172,33.6,0.085317,1164.6,0,NA,NA
173,33.6,0.098207,1164.6,0,NA,NA
174,33.6,0.11953,1165.3,0,NA,NA
175,33.6,0.059221,1165.4,0,NA,NA
176,33.6,0.044709,1165.5,0,NA,NA
177,33.6,0.037387,1165.6,0,NA,NA
178,33.6,0.042067,1165.7,0,NA,NA
179,33.6,0.049104,1165.9,0,NA,NA
180,33.6,0.0615,1165.4,0,NA,NA
181,33.6,0.052308,1165.3,49.297,38.421,534.31
182,33.6,0.046295,1166.1,0,NA,NA
183,33.6,0.041971,1166.1,0,NA,NA
184,33.6,0.04736,1166.7,0,NA,NA
185,33.6,0.055554,1167.5,0,NA,NA
186,33.6,0.070328,1168.3,0,NA,NA
187,33.6,0.076454,1168.1,0,NA,NA
188,33.6,0.084523,1168.9,0,NA,NA
189,33.6,0.09584,1169.5,0,NA,NA
190,33.6,0.076454,1169.5,0,NA,NA
191,33.6,0.065472,1169.3,0,NA,NA
192,33.6,0.058173,1169.2,0,NA,NA
193,33.6,0.059221,1168.4,0,NA,NA
194,33.6,0.060328,1168.8,0,NA,NA
195,33.6,0.0615,1168.3,0,NA,NA
196,33.6,0.06737,1168.5,49.33,39.263,540.1
